Image Name,PSNR,SSIM
PCSlice5729.dat,19.325225299549526,0.857989876166701
PCSlice5730.dat,19.178175733734562,0.8660477154200312
PCSlice5731.dat,20.822660698945803,0.9257769670383658
PCSlice5732.dat,24.34737717966746,0.9641158771450802
PCSlice5733.dat,20.345845904547236,0.9089891256196031
PCSlice5734.dat,19.46756660808265,0.8701725554543897
PCSlice5735.dat,18.373230946423263,0.8590802181547552
PCSlice5736.dat,19.376672860982143,0.8965328396438961
PCSlice5737.dat,22.315358100030615,0.9443212652230764
PCSlice5738.dat,20.282451215616252,0.9128526470760258
PCSlice5739.dat,19.299928880378122,0.8652279518242707
PCSlice5740.dat,20.591613759699776,0.9195678045038007
PCSlice5741.dat,20.270421561921385,0.9242119419700454
PCSlice5742.dat,21.834032707470126,0.9463517584750927
PCSlice5743.dat,20.947206519441615,0.9393170560707821
PCSlice5744.dat,18.89227620485811,0.8527906965066866
PCSlice5745.dat,19.403927960946504,0.8738468088111028
PCSlice5746.dat,20.341228851436355,0.9074799126040305
PCSlice5747.dat,19.961333518113957,0.9100821354310125
PCSlice5748.dat,20.370309193349062,0.9195842658147229
PCSlice5749.dat,21.781461072716446,0.9490711007159391
PCSlice5750.dat,19.451283990415913,0.886136172412578
PCSlice5751.dat,18.809521313995358,0.8771689296776323
PCSlice5752.dat,19.490633243091978,0.8725469011070809
PCSlice5753.dat,19.494012435080503,0.8845940380801683
PCSlice5754.dat,22.107181453570597,0.9405624372439384
PCSlice5755.dat,19.895097584552804,0.8967337977877572
PCSlice5756.dat,20.472582683258274,0.9136315371394403
PCSlice5757.dat,19.52696516628547,0.8760666976954766
PCSlice5758.dat,17.844657846677222,0.8629350842650736
PCSlice5759.dat,19.401776471316058,0.8775405711897266
PCSlice5760.dat,21.414715836197278,0.9329840803615952
PCSlice5761.dat,22.205246315411664,0.9380602542962648
PCSlice5762.dat,20.426121619248775,0.9162271381539929
PCSlice5763.dat,20.122827143995984,0.9098955506127638
PCSlice5764.dat,19.361072055802087,0.8655688932835686
PCSlice5765.dat,19.345320770886886,0.8628311810181518
PCSlice5766.dat,20.60657662775406,0.9208171401293047
PCSlice5767.dat,20.68518343487465,0.936433618568112
PCSlice5768.dat,20.572038543655232,0.9172899864533897
PCSlice5769.dat,22.39299287077946,0.9384385278560929
PCSlice5770.dat,21.06446370717251,0.944610111433874
PCSlice5771.dat,21.00714971609939,0.9490227445812143
PCSlice5772.dat,20.256217017046655,0.9074080289574917
PCSlice5773.dat,19.054802740255823,0.8943586110606531
PCSlice5774.dat,18.122311913963156,0.8485045183425334
PCSlice5775.dat,19.924974049092324,0.8941842141528086
PCSlice5776.dat,21.231455523902984,0.9309320604781458
